ΚΩΔ.,Ονομα,2002,2003,2004,2005,2006,2007,2008,2009,2010,20011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
391,ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ ΚΑΙ ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,9003,8775,9648,9920,10160
392,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,12994,12500,12984,13089,13620
393,ΝΑΥΠΗΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,12818,12200,12894,12470,12620
394,ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,10014,9975,10779,10780,11345
400,ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΑΧΕΙΡΙΣΗΣ ΑΘΛΗΤΙΣΜΟΥ (ΣΠΑΡΤΗ),,,,,,13685.0,12105.0,10669.0,,10246.0,9939.0,9307.0,8587.0,8942.0,10287.0,9431.0,9173.0,5918,6025,7554,8375,8500
401,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΑΘΗΝΑ),13040.0,13315.0,12753.0,14749.0,13643.0,14863.0,15438.0,15718.0,,15310.0,15615.0,15744.0,16766.0,16322.0,17793.0,17793.0,17924.0,17501,17450,17416,16816,16999
402,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΣΕΡΡΕΣ),12272.0,12535.0,12021.0,12590.0,12485.0,13493.0,13661.0,13726.0,,13417.0,13116.0,13515.0,14090.0,14149.0,15411.0,15505.0,15825.0,15017,14609,14056,13479,13235
403,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΘΕΣΣΑΛΟΝΙΚΗ),12864.0,13085.0,12746.0,13378.0,13207.0,14306.0,14685.0,15027.0,,14545.0,14548.0,15235.0,16183.0,15924.0,17098.0,17166.0,17588.0,17045,17116,17180,16289,16406
404,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΚΟΜΟΤΗΝΗ),11782.0,11933.0,11543.0,11467.0,11973.0,13022.0,13089.0,13323.0,,12781.0,12514.0,12886.0,13618.0,13736.0,15033.0,15096.0,15352.0,14617,13941,13171,12479,12791
405,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΤΡΙΚΑΛΑ),12432.0,12743.0,12172.0,12750.0,12606.0,13664.0,13675.0,13937.0,,13826.0,13586.0,13859.0,14651.0,14577.0,15834.0,15882.0,16372.0,15828,15666,15054,14511,14906
406,ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),7893.0,12516.0,12778.0,11236.0,12046.0,12227.0,15864.0,15819.0,,17795.0,11932.0,14287.0,6368.0,13812.0,13608.0,12575.0,15095.0,13578,14120,11377,11215,9810
407,ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ (ΚΕΡΚΥΡΑ),8520.0,,,10973.0,11443.0,12119.0,12620.0,11901.0,,12611.0,7352.0,11321.0,6690.0,11472.0,11605.0,10524.0,12000.0,13120,12470,12820,13350,12380
408,ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ (ΑΘΗΝΑ),12866.0,14278.0,13911.0,13564.0,12772.0,11814.0,14398.0,12316.0,,13513.0,6465.0,13135.0,5272.0,13316.0,13352.0,11881.0,13454.0,13020,9950,10263,11360,11130
409,ΜΟΥΣΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),10826.0,13926.0,13713.0,13418.0,16601.0,15620.0,17411.0,17321.0,,18545.0,17908.0,16121.0,8287.0,15614.0,15750.0,15126.0,17028.0,14430,14790,14450,14860,14960
411,ΠΟΛΙΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΔΙΕΘΝΩΝ ΣΧΕΣΕΩΝ (ΚΟΡΙΝΘΟΣ),11778.0,13076.0,12971.0,15443.0,,13743.0,13971.0,14016.0,,13141.0,13337.0,13287.0,13784.0,13777.0,14039.0,14397.0,14423.0,13046,13000,11237,11480,11400
412,ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΤΗΛΕΜΑΤΙΚΗΣ (ΑΘΗΝΑ),11440.0,12091.0,12133.0,14304.0,,16775.0,16185.0,16368.0,,14765.0,14989.0,13858.0,14530.0,14715.0,14557.0,14730.0,14782.0,15139,15575,16082,16220,16910
413,ΠΡΟΓΡΑΜΜΑ ΙΕΡΑΤΙΚΩΝ ΣΠΟΥΔΩΝ ΑΘΗΝΑΣ,17836.0,16744.0,17035.0,17097.0,,9660.0,9958.0,9524.0,,9964.0,9432.0,9552.0,10081.0,9878.0,10309.0,10255.0,10071.0,8197,6650,8753,15425,11895
414,ΠΡΟΓΡΑΜΜΑ ΙΕΡΑΤΙΚΩΝ ΣΠΟΥΔΩΝ ΘΕΣ/ΝΙΚΗΣ,11877.0,11926.0,11556.0,19167.0,,9616.0,9593.0,9496.0,,9604.0,9003.0,9152.0,9824.0,9651.0,10048.0,10203.0,10103.0,8244,6725,0,0,0
415,ΠΡΟΓΡΑΜΜΑ ΙΕΡΑΤΙΚΩΝ ΣΠΟΥΔΩΝ ΒΕΛΛΑΣ ΙΩΑΝΝΙΝΩΝ,13972.0,14595.0,14071.0,14930.0,,10005.0,9229.0,10024.0,,9312.0,8592.0,8308.0,9472.0,9066.0,9945.0,9384.0,9867.0,7887,6400,0,0,0
416,ΠΡΟΓΡΑΜΜΑ ΙΕΡΑΤΙΚΩΝ ΣΠΟΥΔΩΝ ΗΡΑΚΛΕΙΟΥ ΚΡΗΤΗΣ,16548.0,16729.0,15656.0,16185.0,,9311.0,9416.0,9715.0,,9257.0,8452.0,8022.0,9224.0,8595.0,9800.0,8674.0,9667.0,7657,6175,10475,10335,0
417,ΠΡΟΓΡΑΜΜΑ ΕΚΚΛΗΣΙΑΣΤΙΚΗΣ ΜΟΥΣΙΚΗΣ ΚΑΙ ΨΑΛΤΙΚΗΣ ΒΕΛΛΑΣ ΙΩΑΝΝΙΝΩΝ,13748.0,14557.0,14022.0,14501.0,,9299.0,10633.0,10399.0,,10289.0,9783.0,9493.0,9976.0,9977.0,10708.0,10320.0,10672.0,8575,6925,0,0,0
418,ΠΡΟΓΡΑΜΜΑ ΕΚΚΛΗΣΙΑΣΤΙΚΗΣ ΜΟΥΣΙΚΗΣ ΚΑΙ ΨΑΛΤΙΚΗΣ ΗΡΑΚΛΕΙΟΥ ΚΡΗΤΗΣ,15518.0,15744.0,15052.0,16353.0,,9541.0,10384.0,10111.0,,10140.0,9527.0,8879.0,9769.0,9729.0,10624.0,9685.0,10956.0,8567,6875,8832,0,0
419,ΠΡΟΓΡΑΜΜΑ ΔΙΑΧΕΙΡΙΣΗΣ ΕΚΚΛΗΣΙΑΣΤΙΚΩΝ ΚΕΙΜΗΛΙΩΝ ΑΘΗΝΑΣ,15206.0,15383.0,14720.0,15725.0,,9046.0,8984.0,9245.0,,7149.0,7958.0,8192.0,7967.0,8180.0,6235.0,6642.0,8738.0,6551,4750,0,0,0
420,ΠΡΟΓΡΑΜΜΑ ΔΙΑΧΕΙΡΙΣΗΣ ΕΚΚΛΗΣΙΑΣΤΙΚΩΝ ΚΕΙΜΗΛΙΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ,13617.0,12152.0,11917.0,14210.0,,9453.0,8988.0,9067.0,,7279.0,7939.0,8279.0,8394.0,8474.0,6526.0,6678.0,8300.0,7376,5000,0,0,0
476,ΜΗΧΑΝΙΚΩΝ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΞΑΝΘΗ),15734.0,16619.0,16321.0,17498.0,16469.0,17127.0,16752.0,17051.0,,14533.0,14621.0,12038.0,10518.0,11401.0,11417.0,11884.0,9561.0,7270,6750,9300,9200,9050
477,"ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ",12218.0,13143.0,12753.0,15262.0,13077.0,13772.0,13312.0,13711.0,,,11725.0,10317.0,10180.0,10482.0,8712.0,9787.0,9555.0,8263,7400,10205,10005,10350
497,ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΕΚΠΑΙΔΕΥΤΙΚΩΝ  ΗΛΕΚΤΡΟΝΙΚΩΝ ΜΗΧΑΝΙΚΩΝ - ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ,12322.0,13115.0,12548.0,15506.0,13000.0,13684.0,12658.0,13171.0,,,11006.0,9552.0,9543.0,10079.0,7648.0,9299.0,9046.0,7293,6550,9298,9445,10855
507,ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΗΛΕΚΤΡΟΝΙΚΩΝ ΜΗΧΑΝΙΚΩΝ- ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΗΛΕΚΤΡΟΝΙΚΩΝ ΜΗΧΑΝΙΚΩΝ,12780.0,13737.0,13247.0,15545.0,13228.0,13838.0,12621.0,12875.0,,,10806.0,9629.0,9448.0,10018.0,6450.0,8921.0,8669.0,6631,5650,9161,9695,11145
612,ΟΙΚΟΝΟΜΙΚΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ ΤΟΥΡΙΣΜΟΥ (ΧΙΟΣ),,,,,,,,,,,,,,,,,10242.0,5925,5900,8294,10860,10890
613,ΑΝΩΤΕΡΗ ΣΧΟΛΗ ΤΟΥΡΙΣΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΡΟΔΟΥ (ΑΣΤΕΡ),10094.0,,,10275.0,,10749.0,11008.0,11141.0,,,5191.0,8401.0,7516.0,,12465.0,13388.0,12988.0,11391,9000,9721,11256,11628
614,ΑΝΩΤΕΡΗ ΣΧΟΛΗ ΤΟΥΡΙΣΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΡΗΤΗΣ (ΑΣΤΕΚ),8730.0,,,,,11648.0,11153.0,11273.0,,,4304.0,7268.0,4395.0,6951.0,12378.0,13605.0,13461.0,12079,9385,9955,11472,11852
668,ΑΡΧΕΙΟΝΟΜΙΑΣ ΒΙΒΛΙΟΘΗΚΟΝΟΜΙΑΣ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΠΛΗΡΟΦΟΡΗΣΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,11100,10225,10294,10070,16190
669,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,11136,12125,11623,11560,12010
670,ΔΙΟΙΚΗΣΗΣ ΤΟΥΡΙΣΜΟΥ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,10619,11135,10000,12850,13380
671,ΚΟΙΝΩΝΙΚΗΣ ΕΡΓΑΣΙΑΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,16066,16500,16584,15440,13280
672,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,11505,12350,11349,12057,12119
673,ΑΓΩΓΗΣ ΚΑΙ ΦΡΟΝΤΙΔΑΣ ΣΤΗΝ ΠΡΩΙΜΗ ΠΑΙΔΙΚΗ ΗΛΙΚΙΑ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,13372,12925,12521,12640,13280
674,ΓΡΑΦΙΣΤΙΚΗΣ ΚΑΙ ΟΠΤΙΚΗΣ ΕΠΙΚΟΙΝΩΝΙΑΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,7577,8335,11466,11840,13725
675,ΕΣΩΤΕΡΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,8092,9910,12613,12775,12535
676,ΣΥΝΤΗΡΗΣΗΣ ΑΡΧΑΙΟΤΗΤΩΝ ΚΑΙ ΕΡΓΩΝ ΤΕΧΝΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,5196,5585,10412,8980,10200
677,ΦΩΤΟΓΡΑΦΙΑΣ ΚΑΙ ΟΠΤΙΚΟΑΚΟΥΣΤΙΚΩΝ ΤΕΧΝΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,11724,11350,11451,11745,11705
678,ΒΙΟΪΑΤΡΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,14622,13150,14469,14440,13975
679,ΔΗΜΟΣΙΑΣ ΚΑΙ ΚΟΙΝΟΤΙΚΗΣ ΥΓΕΙΑΣ (ΑΘΗΝΑ),,,,,,,,,,,,,,,,,,11936,9825,10631,11285,11045
680,ΕΡΓΟΘΕΡΑΠΕΙΑΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,15836,13775,14960,14770,14680
681,ΜΑΙΕΥΤΙΚΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,14622,12425,13418,13375,12850
682,ΝΟΣΗΛΕΥΤΙΚΗΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,14118,11425,12790,13225,12850
683,ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,16222,15025,16301,15925,15825
684,ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΤΡΟΦΙΜΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,14325,12675,13506,13720,13230
685,ΕΠΙΣΤΗΜΩΝ ΟΙΝΟΥ ΑΜΠΕΛΟΥ ΚΑΙ ΠΟΤΩΝ (ΑΙΓΑΛΕΩ),,,,,,,,,,,,,,,,,,11650,9975,11911,11460,10880
776,ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ,,,,,,,,,,,,10019.0,9685.0,10089.0,7160.0,9162.0,8863.0,6678,5725,10126,9925,10775
779,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΙΩΑΝΝΙΝΑ),,,,,,,,,,,,,,15454.0,13802.0,14445.0,13111.0,12836,14505,16807,15570,16675
780,ΘΕΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ) - ΜΟΥΣΟΥΛΜΑΝΙΚΩΝ ΣΠΟΥΔΩΝ,,,,,,,,,,,,,,,,11290.0,10444.0,8717,7225,9771,9775,11400
801,ΕΥΕΛΠΙΔΩΝ (ΣΣΕ) - ΟΠΛΑ,11799.0,997.0,13820.0,17059.0,13585.0,13909.0,14468.0,14733.0,,4863.0,1615.0,16105.0,16890.0,16064.0,16095.0,16001.0,15990.0,15737,15200,14022,14025,12220
806,ΕΥΕΛΠΙΔΩΝ (ΣΣΕ) - ΣΩΜΑΤΑ,16286.0,997.0,17521.0,18995.0,16816.0,17580.0,14813.0,17144.0,,5914.0,17771.0,17608.0,18536.0,17355.0,17642.0,17411.0,17250.0,17039,16725,16335,15810,15555
811,ΝΑΥΤΙΚΩΝ ΔΟΚΙΜΩΝ (ΣΝΔ) ΜΑΧΙΜΟΙ,13659.0,998.0,15350.0,17621.0,16539.0,15765.0,16073.0,16287.0,,15598.0,16898.0,17052.0,18143.0,17389.0,17662.0,17262.0,17652.0,16895,16175,15344,14525,12744
816,ΝΑΥΤΙΚΩΝ ΔΟΚΙΜΩΝ (ΣΝΔ) ΜΗΧΑΝΙΚΟΙ,14361.0,,16504.0,19116.0,17210.0,16343.0,17387.0,18309.0,,16470.0,17592.0,17817.0,18425.0,,17838.0,17723.0,17728.0,17463,16700,16659,14407,13799
817,ΣΧΟΛΗ ΠΛΟΙΑΡΧΩΝ,3868.0,,,14542.0,8866.0,8880.0,8900.0,8874.0,,8770.0,10851.0,10651.0,10338.0,10278.0,11036.0,10549.0,9932.0,9827,10025,7614,8375,8350
818,ΣΧΟΛΗ ΜΗΧΑΝΙΚΩΝ,3103.0,,,13051.0,9494.0,9562.0,8822.0,9931.0,,7826.0,10321.0,9955.0,9337.0,9848.0,9524.0,8889.0,8466.0,8468,7550,7331,8375,8375
821,ΙΚΑΡΩΝ (ΣΙ) ΙΠΤΑΜΕΝΟΙ,11150.0,992.0,12376.0,16254.0,11162.0,13461.0,14264.0,15524.0,,13812.0,17188.0,16819.0,17875.0,17189.0,17786.0,17127.0,17393.0,16833,16875,16994,16135,16125
826,ΙΚΑΡΩΝ (ΣΙ) ΜΗΧΑΝΙΚΟΙ (ΣΜΑ),17669.0,998.0,18161.0,19459.0,17974.0,18413.0,9762.0,18658.0,,16276.0,19065.0,19058.0,19225.0,18904.0,18625.0,18948.0,18529.0,18576,18250,18557,17850,18290
827,ΙΚΑΡΩΝ (ΣΙ) ΕΛΕΓΚΤΕΣ ΑΕΡΑΜΥΝΑΣ,,,,,,,,,,15619.0,,,,,,,,18121,17500,17830,17325,18005
831,ΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ,17403.0,998.0,11064.0,19387.0,18327.0,18661.0,18526.0,14959.0,,10251.0,19216.0,19207.0,19330.0,18994.0,19088.0,19141.0,18915.0,18674,17650,18155,17925,18050
836,ΟΔΟΝΤΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ,17249.0,997.0,11563.0,19383.0,18284.0,18621.0,19094.0,19104.0,,18537.0,18993.0,18889.0,19144.0,,18992.0,18968.0,18694.0,18490,18075,18117,17920,18200
841,ΚΤΗΝΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ,17003.0,996.0,18224.0,19354.0,18109.0,18555.0,15422.0,18929.0,,18519.0,18916.0,18524.0,19050.0,,18827.0,18816.0,18526.0,18032,17250,17707,17776,18044
846,ΦΑΡΜΑΚΕΥΤΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ,17172.0,997.0,18715.0,19363.0,18553.0,18643.0,17220.0,19078.0,,8509.0,1917.0,1886.0,18987.0,,18913.0,18828.0,18662.0,18542,17450,17921,17750,17950
851,ΑΞΙΩΜΑΤΙΚΩΝ ΝΟΣΗΛΕΥΤΙΚΗΣ (ΣΑΝ),15192.0,996.0,17371.0,18685.0,14942.0,16300.0,15214.0,16853.0,,16805.0,17867.0,17668.0,18256.0,17681.0,18355.0,18293.0,18172.0,17580,16400,16990,16500,16650
862,ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΣΤΡΑΤΟΥ (Σ.Μ.Υ.) - ΟΠΛΑ,10925.0,996.0,11010.0,14497.0,12128.0,13486.0,12679.0,9100.0,,12607.0,,,15674.0,14817.0,14532.0,14562.0,14541.0,14073,13325,12197,11610,10890
863,ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΣΤΡΑΤΟΥ (Σ.Μ.Υ.) - ΣΩΜΑΤΑ,11384.0,996.0,14382.0,17287.0,13064.0,14611.0,14820.0,13820.0,,14232.0,,,16455.0,15576.0,15678.0,15345.0,15450.0,15086,15825,16186,15220,15830
864,ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΝΑΥΤΙΚΟΥ (Σ.Μ.Υ.Ν.),10057.0,998.0,11335.0,16101.0,12665.0,13338.0,13650.0,9139.0,,12800.0,14743.0,1515.0,16054.0,15426.0,14790.0,14802.0,14956.0,14557,14600,15254,13700,13700
866,ΝΟΜΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗ,18272.0,998.0,15904.0,19279.0,12099.0,18232.0,18626.0,12993.0,,16849.0,19257.0,19052.0,18908.0,,19146.0,18785.0,18881.0,18735,18325,18730,17940,18600
867,ΟΙΚΟΝΟΜΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗ,11718.0,998.0,10881.0,19362.0,,18505.0,18374.0,18989.0,,14843.0,,,19187.0,,18326.0,17568.0,18215.0,18586,18350,18452,17990,18405
869,ΑΞΙΩΜΑΤΙΚΩΝ ΕΛΛΗΝΙΚΗΣ ΑΣΤΥΝΟΜΙΑΣ (ΜΟΝΟ ΓΙΑ ΠΟΛΙΤΕΣ),16986.0,,18299.0,18673.0,,18579.0,17765.0,17726.0,,17452.0,,,18319.0,18206.0,17896.0,18113.0,18123.0,18241,17625,18246,17760,18070
870,ΑΣΤΥΦΥΛΑΚΩΝ (ΜΟΝΟ ΓΙΑ ΠΟΛΙΤΕΣ),11773.0,,11903.0,14633.0,,14225.0,10057.0,10104.0,,11371.0,,,15910.0,16169.0,16388.0,16301.0,16695.0,16550,13625,16385,14830,14810
871,ΑΞΙΩΜΑΤΙΚΩΝ ΠΥΡΟΣΒΕΣΤΙΚΗΣ ΑΚΑΔΗΜΙΑΣ (ΜΟΝΟ ΓΙΑ ΠΥΡΟΣΒΕΣΤΕΣ),4057.0,,,17873.0,,10191.0,10969.0,12084.0,,5546.0,8248.0,7476.0,7514.0,10314.0,14852.0,13472.0,13613.0,18315,16025,18199,17860,15850
872,ΑΞΙΩΜΑΤΙΚΩΝ ΕΛΛΗΝΙΚΗΣ ΑΣΤΥΝΟΜΙΑΣ (ΜΟΝΟ ΓΙΑ ΑΣΤΥΝΟΜΙΚΟΥΣ),12944.0,998.0,16827.0,18827.0,,17875.0,17068.0,15963.0,,15613.0,,,16721.0,16881.0,16650.0,16134.0,17518.0,18097,17425,18378,17240,17720
875,ΨΥΧΟΛΟΓΩΝ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗ,,,,,14416.0,18117.0,18979.0,19256.0,,19233.0,19336.0,19351.0,19121.0,,19043.0,19063.0,18844.0,19097,18400,19039,18395,18905
876,ΣΧΟΛΗ ΠΥΡΟΣΒΕΣΤΩΝ (ΜΟΝΟ ΓΙΑ ΠΟΛΙΤΕΣ),,,,,,,,,,,,,,,,16838.0,17264.0,17312,16850,17204,16600,16960
877,ΑΞΙΩΜΑΤΙΚΩΝ ΠΥΡΟΣΒΕΣΤΙΚΗΣ ΑΚΑΔΗΜΙΑΣ (ΜΟΝΟ ΓΙΑ ΠΟΛΙΤΕΣ),,,,,,,,,,,,,,,,18040.0,18395.0,18367,17975,18529,18350,18590
878,ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΑΕΡΟΠΟΡΙΑΣ (ΣΜΥΑ) - ΚΑΤΕΥΘΥΝΣΗ ΤΕΧΝΟΛΟΓΙΚΗΣ ΥΠΟΣΤΗΡΙΞΗΣ,,,,,,,,,,,,,,,,,16056.0,15537,15375,15916,14100,13545
879,ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΑΕΡΟΠΟΡΙΑΣ (ΣΜΥΑ) - ΚΑΤΕΥΘΥΝΣΗ ΕΠΙΧΕΙΡΗΣΙΑΚΗΣ ΥΠΟΣΤΗΡΙΞΗΣ,,,,,,,,,,,,,,,,,16720.0,16304,16400,16831,15500,16315
880,ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΑΕΡΟΠΟΡΙΑΣ (ΣΜΥΑ) - ΚΑΤΕΥΘΥΝΣΗ ΔΙΟΙΚΗΤΙΚΗΣ ΚΑΙ ΕΦΟΔΙΑΣΤΙΚΗΣ ΥΠΟΣΤΗΡΙΞΗΣ,,,,,,,,,,,,,,,,,16881.0,16881,17025,17775,17605,17785
881,ΣΧΟΛΗ ΔΟΚΙΜΩΝ ΣΗΜΑΙΟΦΟΡΩΝ ΛΙΜΕΝΙΚΟΥ ΣΩΜΑΤΟΣ - ΕΛΛΗΝΙΚΗΣ ΑΚΤΟΦΥΛΑΚΗΣ (Σ.Δ.Σ.Λ.Σ. - ΕΛ.ΑΚΤ.) (ΜΟΝΟ ΓΙΑ ΠΟΛΙΤΕΣ),,,,,,,,,,,,,,,,,,17723,17425,18120,17330,17670
882,ΣΧΟΛΗ ΔΟΚΙΜΩΝ ΛΙΜΕΝΟΦΥΛΑΚΩΝ (ΜΟΝΟ ΓΙΑ ΠΟΛΙΤΕΣ),,,,,,,,,,,,,,,,,,16253,15700,16371,15520,16400
1001,ΑΓΡΟΤΙΚΗΣ ΑΝΑΠTΥΞΗΣ ΑΓΡΟΔΙΑΤΡΟΦΗΣ ΚΑΙ ΔΙΑΧΕΙΡΙΣΗΣ ΦΥΣΙΚΩΝ ΠΟΡΩΝ (ΨΑΧΝΑ ΕΥΒΟΙΑΣ),,,,,,,,,,,,,,,,,,9393,8050,9527,9690,9300
1002,ΑΕΡΟΔΙΑΣΤΗΜΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΨΑΧΝΑ ΕΥΒΟΙΑΣ),,,,,,,,,,,,,,,,,,8472,7975,10559,10540,10870
1004,ΔΙΑΧΕΙΡΙΣΗΣ ΛΙΜΕΝΩΝ ΚΑΙ ΝΑΥΤΙΛΙΑΣ (ΨΑΧΝΑ ΕΥΒΟΙΑΣ),,,,,,,,,,,,,,,,,,8409,9325,8975,10450,10475
1005,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ ΚΑΙ ΟΡΓΑΝΙΣΜΩΝ (ΑΘΗΝΑ),,,,,,,,,,,,,,,,,,13313,14275,14756,14400,15120
1006,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ (ΑΘΗΝΑ) - ΕΚΠΑ,,,,,,,,,,,,,,,,,,14810,15025,14884,13710,14360
1007,ΠΑΙΔΑΓΩΓΙΚΟ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ (ΑΘΗΝΑ),,,,,,,,,,,,,,,,,,13339,13175,12220,12175,0
1008,ΤΕΧΝΟΛΟΓΙΩΝ ΨΗΦΙΑΚΗΣ ΒΙΟΜΗΧΑΝΙΑΣ (ΨΑΧΝΑ ΕΥΒΟΙΑΣ),,,,,,,,,,,,,,,,,,6753,7000,8166,8875,9070
1010,ΦΙΛΟΣΟΦΙΑΣ (ΑΘΗΝΑ),,,,,,,,,,,,,,,,,,12831,12975,11781,12445,12225
